hhid,sectiono1,sectiono3,sectiono4,sectiono5
733,oxen,yes,1,5000
733,heifer,yes,1,2000
733,cows,yes,1,3500
733,young bulls,no,,
733,sheep,no,,
733,goats,no,,
733,horses,no,,
733,donkeys,no,,
733,mules,no,,
733,camels,no,,
733,pigs,no,,
733,chickens,no,,
733,ducks/geese,no,,
733,beehives,no,,
733,other,no,,
734,calves,yes,2,1500
734,bulls,no,,
734,oxen,yes,2,13500
734,heifer,no,,
734,cows,yes,1,6500
734,young bulls,no,,
734,sheep,yes,5,8000
734,goats,no,,
734,horses,no,,
734,donkeys,yes,2,900
734,mules,no,,
734,camels,no,,
734,pigs,no,,
734,chickens,yes,2,100
734,ducks/geese,no,,
734,beehives,no,,
734,other,no,,
735,calves,yes,2,2000
735,bulls,no,,
735,oxen,yes,2,14000
735,heifer,yes,1,2000
735,cows,yes,2,10000
735,young bulls,yes,1,3000
735,sheep,yes,5,2000
735,goats,no,,
735,horses,no,,
735,donkeys,yes,1,1200
735,mules,no,,
735,camels,no,,
735,pigs,no,,
735,chickens,yes,3,120
735,ducks/geese,no,,
735,beehives,yes,1,300
735,other,no,,
736,calves,no,,
736,bulls,no,,
736,oxen,yes,2,20000
736,heifer,no,,
736,cows,yes,1,7000
736,young bulls,yes,1,4000
736,sheep,yes,1,600
736,goats,no,,
736,horses,no,,
736,donkeys,yes,1,1000
736,mules,no,,
736,camels,no,,
736,pigs,no,,
736,chickens,no,,
736,ducks/geese,no,,
736,beehives,yes,2,600
736,other,no,,
737,calves,yes,1,800
737,bulls,no,,
737,oxen,yes,2,12000
737,heifer,yes,1,2000
737,cows,yes,1,3500
737,young bulls,no,,
737,sheep,no,,
737,goats,no,,
737,horses,no,,
737,donkeys,yes,2,2200
737,mules,no,,
737,camels,no,,
737,pigs,no,,
737,chickens,yes,3,150
737,ducks/geese,no,,
737,beehives,no,,
737,other,no,,
738,calves,yes,2,3500
738,bulls,no,,
738,oxen,yes,3,17000
738,heifer,yes,2,4000
738,cows,yes,1,5000
738,young bulls,no,,
738,sheep,yes,3,3600
738,goats,no,,
738,horses,yes,1,3000
738,donkeys,yes,2,2500
738,mules,no,,
738,camels,no,,
738,pigs,no,,
738,chickens,no,,
738,ducks/geese,no,,
738,beehives,yes,4,1200
738,other,no,,
739,calves,no,,
739,bulls,no,,
739,oxen,yes,2,10000
739,heifer,no,,
739,cows,no,,
739,young bulls,no,,
739,sheep,no,,
739,goats,yes,2,900
739,horses,no,,
739,donkeys,yes,1,900
739,mules,no,,
739,camels,no,,
739,pigs,no,,
739,chickens,no,,
739,ducks/geese,no,,
739,beehives,no,,
739,other,no,,
740,calves,yes,1,1500
740,bulls,no,,
740,oxen,yes,2,16000
740,heifer,yes,2,5500
740,cows,yes,1,6000
740,young bulls,no,,
740,sheep,yes,5,5700
740,goats,no,,
740,horses,no,,
740,donkeys,yes,2,2200
740,mules,no,,
740,camels,no,,
740,pigs,no,,
740,chickens,yes,15,550
740,ducks/geese,no,,
740,beehives,yes,3,900
740,other,no,,
741,calves,yes,1,2200
741,bulls,no,,
741,oxen,yes,1,4500
741,heifer,no,,
741,cows,no,,
741,young bulls,no,,
741,sheep,no,,
741,goats,no,,
741,horses,no,,
741,donkeys,no,,
741,mules,no,,
741,camels,no,,
741,pigs,no,,
741,chickens,yes,3,210
741,ducks/geese,no,,
741,beehives,yes,1,300
741,other,no,,
742,calves,yes,1,1500
742,bulls,no,,
742,oxen,yes,1,6000
742,heifer,no,,
742,cows,yes,1,5000
742,young bulls,no,,
742,sheep,no,,
742,goats,no,,
742,horses,no,,
742,donkeys,no,,
742,mules,no,,
742,camels,no,,
742,pigs,no,,
742,chickens,yes,3,150
742,ducks/geese,no,,
742,beehives,no,,
742,other,no,,
743,calves,no,,
743,bulls,no,,
743,oxen,yes,1,6000
743,heifer,no,,
743,cows,no,,
743,young bulls,no,,
743,sheep,no,,
743,goats,no,,
743,horses,no,,
743,donkeys,no,,
743,mules,no,,
743,camels,no,,
743,pigs,no,,
743,chickens,yes,2,160
743,ducks/geese,no,,
743,beehives,no,,
743,other,no,,
744,calves,yes,1,2000
744,bulls,no,,
744,oxen,yes,2,11000
744,heifer,no,,
744,cows,no,,
744,young bulls,no,,
744,sheep,yes,7,4250
744,goats,no,,
744,horses,no,,
744,donkeys,yes,2,1500
744,mules,no,,
744,camels,no,,
744,pigs,no,,
744,chickens,no,,
744,ducks/geese,no,,
744,beehives,no,,
744,other,no,,
745,calves,no,,
745,bulls,no,,
745,oxen,yes,2,13000
745,heifer,no,,
745,cows,no,,
745,young bulls,no,,
745,sheep,yes,1,800
745,goats,yes,1,800
745,horses,no,,
745,donkeys,yes,1,1200
745,mules,no,,
745,camels,no,,
745,pigs,no,,
745,chickens,yes,2,100
745,ducks/geese,no,,
745,beehives,yes,1,300
745,other,no,,
746,calves,yes,1,1500
746,bulls,no,,
746,oxen,yes,1,6000
746,heifer,yes,1,3000
746,cows,yes,1,4500
746,young bulls,no,,
746,sheep,no,,
746,goats,no,,
746,horses,no,,
746,donkeys,no,,
746,mules,no,,
746,camels,no,,
746,pigs,no,,
746,chickens,yes,1,50
746,ducks/geese,no,,
746,beehives,no,,
746,other,no,,
747,calves,yes,1,1000
747,bulls,no,,
747,oxen,yes,2,10000
747,heifer,no,,
747,cows,yes,1,6000
747,young bulls,no,,
747,sheep,no,,
747,goats,no,,
747,horses,no,,
747,donkeys,no,,
747,mules,no,,
747,camels,no,,
747,pigs,no,,
747,chickens,no,,
747,ducks/geese,no,,
747,beehives,no,,
747,other,no,,
748,calves,no,,
748,bulls,no,,
748,oxen,yes,2,15000
748,heifer,no,,
748,cows,no,,
748,young bulls,no,,
748,sheep,yes,1,900
748,goats,no,,
748,horses,no,,
748,donkeys,yes,2,1500
748,mules,no,,
748,camels,no,,
748,pigs,no,,
748,chickens,no,,
748,ducks/geese,no,,
748,beehives,no,,
748,other,no,,
749,calves,yes,1,600
749,bulls,no,,
749,oxen,yes,1,6000
749,heifer,yes,1,3500
749,cows,yes,1,5000
749,young bulls,no,,
749,sheep,yes,1,600
749,goats,no,,
749,horses,no,,
749,donkeys,no,,
749,mules,no,,
749,camels,no,,
749,pigs,no,,
749,chickens,yes,2,120
749,ducks/geese,no,,
749,beehives,no,,
749,other,no,,
750,calves,yes,1,400
750,bulls,no,,
750,oxen,yes,2,10000
750,heifer,no,,
750,cows,no,,
750,young bulls,no,,
750,sheep,yes,2,1200
750,goats,yes,4,1500
750,horses,no,,
750,donkeys,yes,1,1000
750,mules,no,,
750,camels,no,,
750,pigs,no,,
750,chickens,yes,2,80
750,ducks/geese,no,,
750,beehives,yes,2,300
750,other,no,,
751,calves,no,,
751,bulls,no,,
751,oxen,yes,2,12000
751,heifer,no,,
751,cows,yes,1,6000
751,young bulls,no,,
751,sheep,yes,4,2000
751,goats,yes,1,700
751,horses,no,,
751,donkeys,no,,
751,mules,no,,
751,camels,no,,
751,pigs,no,,
751,chickens,yes,4,240
751,ducks/geese,no,,
751,beehives,no,,
751,other,no,,
752,calves,yes,1,500
752,bulls,no,,
752,oxen,yes,1,7000
752,heifer,yes,1,3000
752,cows,yes,1,6000
752,young bulls,no,,
752,sheep,no,,
752,goats,no,,
752,horses,no,,
752,donkeys,no,,
752,mules,no,,
752,camels,no,,
752,pigs,no,,
752,chickens,yes,5,300
752,ducks/geese,no,,
752,beehives,no,,
752,other,no,,
753,calves,yes,1,300
753,bulls,no,,
753,oxen,yes,2,15000
753,heifer,no,,
753,cows,yes,1,7500
753,young bulls,no,,
753,sheep,no,,
753,goats,no,,
753,horses,no,,
753,donkeys,yes,1,2000
753,mules,no,,
753,camels,no,,
753,pigs,no,,
753,chickens,yes,2,200
753,ducks/geese,no,,
753,beehives,no,,
753,other,no,,
754,calves,no,,
754,bulls,no,,
754,oxen,yes,2,10000
754,heifer,no,,
754,cows,no,,
754,young bulls,no,,
754,sheep,no,,
754,goats,yes,2,1000
754,horses,no,,
754,donkeys,yes,1,1000
754,mules,no,,
754,camels,no,,
754,pigs,no,,
754,chickens,no,,
754,ducks/geese,no,,
754,beehives,yes,1,200
754,other,no,,
755,calves,no,,
755,bulls,no,,
755,oxen,yes,2,12000
755,heifer,no,,
755,cows,yes,1,5000
755,young bulls,yes,1,4000
755,sheep,no,,
755,goats,no,,
755,horses,no,,
755,donkeys,yes,1,1000
755,mules,no,,
755,camels,no,,
755,pigs,no,,
755,chickens,yes,2,100
755,ducks/geese,no,,
755,beehives,no,,
755,other,no,,
756,calves,no,,
756,bulls,no,,
756,oxen,yes,2,15000
756,heifer,no,,
756,cows,no,,
756,young bulls,yes,1,4000
756,sheep,no,,
756,goats,no,,
756,horses,no,,
756,donkeys,no,,
756,mules,no,,
756,camels,no,,
756,pigs,no,,
756,chickens,yes,1,70
756,ducks/geese,no,,
756,beehives,no,,
756,other,no,,
757,calves,yes,1,1500
757,bulls,no,,
757,oxen,yes,2,13000
757,heifer,no,,
757,cows,yes,1,6000
757,young bulls,yes,1,5000
757,sheep,no,,
757,goats,no,,
757,horses,no,,
757,donkeys,no,,
757,mules,no,,
757,camels,no,,
757,pigs,no,,
757,chickens,yes,2,140
757,ducks/geese,no,,
757,beehives,no,,
757,other,no,,
758,calves,yes,1,2000
758,bulls,no,,
758,oxen,yes,1,6000
758,heifer,yes,1,3500
758,cows,yes,1,5000
758,young bulls,no,,
758,sheep,yes,1,800
758,goats,no,,
758,horses,no,,
758,donkeys,yes,1,500
758,mules,no,,
758,camels,no,,
758,pigs,no,,
758,chickens,yes,7,50
758,ducks/geese,no,,
758,beehives,yes,1,300
758,other,no,,
759,calves,no,,
759,bulls,no,,
759,oxen,yes,2,16000
759,heifer,no,,
759,cows,no,,
759,young bulls,no,,
759,sheep,no,,
759,goats,no,,
759,horses,no,,
759,donkeys,yes,1,1500
759,mules,no,,
759,camels,no,,
759,pigs,no,,
759,chickens,yes,3,180
759,ducks/geese,no,,
759,beehives,no,,
759,other,no,,
760,calves,yes,1,1000
760,bulls,no,,
760,oxen,yes,2,12000
760,heifer,no,,
760,cows,yes,1,7000
760,young bulls,yes,1,3000
760,sheep,yes,2,1800
760,goats,no,,
760,horses,no,,
760,donkeys,yes,1,1000
760,mules,no,,
760,camels,no,,
760,pigs,no,,
760,chickens,yes,3,240
760,ducks/geese,no,,
760,beehives,no,,
760,other,no,,
581,calves,no,,
581,bulls,no,,
581,oxen,yes,2,24000
581,heifer,no,,
581,cows,no,,
581,young bulls,no,,
581,sheep,no,,
581,goats,no,,
581,horses,no,,
581,donkeys,yes,1,1000
581,mules,no,,
581,camels,no,,
581,pigs,no,,
581,chickens,yes,2,140
581,ducks/geese,no,,
581,beehives,no,,
581,other,no,,
582,calves,yes,1,900
582,bulls,no,,
582,oxen,yes,1,5000
582,heifer,no,,
582,cows,yes,1,3000
582,young bulls,no,,
582,sheep,yes,8,8000
582,goats,no,,
582,horses,no,,
582,donkeys,yes,1,1000
582,mules,no,,
582,camels,no,,
582,pigs,no,,
582,chickens,yes,3,180
582,ducks/geese,no,,
582,beehives,yes,1,don't know
582,other,no,,
583,calves,yes,1,500
583,bulls,yes,2,2000
583,oxen,yes,3,24000
583,heifer,no,,
583,cows,yes,1,3000
583,young bulls,no,,
583,sheep,yes,2,800
583,goats,no,,
583,horses,no,,
583,donkeys,yes,2,1600
583,mules,no,,
583,camels,no,,
583,pigs,no,,
583,chickens,no,,
583,ducks/geese,no,,
583,beehives,no,,
583,other,no,,
584,calves,yes,1,400
584,bulls,no,,
584,oxen,yes,2,18000
584,heifer,no,,
584,cows,yes,1,4000
584,young bulls,no,,
584,sheep,yes,3,2100
584,goats,no,,
584,horses,no,,
584,donkeys,yes,1,1500
584,mules,no,,
584,camels,no,,
584,pigs,no,,
584,chickens,yes,12,840
584,ducks/geese,no,,
584,beehives,no,,
584,other,no,,
585,calves,yes,1,300
585,bulls,no,,
585,oxen,yes,1,7000
585,heifer,yes,1,5000
585,cows,yes,1,3000
585,young bulls,no,,
585,sheep,no,,
585,goats,no,,
585,horses,no,,
585,donkeys,yes,1,2000
585,mules,no,,
585,camels,no,,
585,pigs,no,,
585,chickens,yes,1,50
585,ducks/geese,no,,
585,beehives,no,,
585,other,no,,
586,calves,yes,1,700
586,bulls,no,,
586,oxen,yes,1,5000
586,heifer,no,,
586,cows,yes,2,9000
586,young bulls,no,,
586,sheep,no,,
586,goats,no,,
586,horses,no,,
586,donkeys,yes,2,1200
586,mules,no,,
586,camels,no,,
586,pigs,no,,
586,chickens,no,,
586,ducks/geese,no,,
586,beehives,no,,
586,other,no,,
587,calves,no,,
587,bulls,no,,
587,oxen,yes,2,16000
587,heifer,no,,
587,cows,no,,
587,young bulls,no,,
587,sheep,no,,
587,goats,no,,
587,horses,no,,
587,donkeys,yes,1,1000
587,mules,no,,
587,camels,no,,
587,pigs,no,,
587,chickens,yes,15,900
587,ducks/geese,no,,
587,beehives,no,,
587,other,no,,
588,calves,yes,1,200
588,bulls,no,,
588,oxen,yes,6,48000
588,heifer,yes,2,1800
588,cows,yes,2,2000
588,young bulls,no,,
588,sheep,no,,
588,goats,no,,
588,horses,no,,
588,donkeys,yes,2,2000
588,mules,no,,
588,camels,no,,
588,pigs,no,,
588,chickens,no,,
588,ducks/geese,no,,
588,beehives,no,,
588,other,no,,
589,calves,yes,5,3200
589,bulls,no,,
589,oxen,yes,8,72000
589,heifer,yes,2,3400
589,cows,yes,5,9000
589,young bulls,no,,
589,sheep,no,,
589,goats,yes,15,9000
589,horses,no,,
589,donkeys,yes,2,3000
589,mules,yes,1,10000
589,camels,no,,
589,pigs,no,,
589,chickens,yes,15,1200
589,ducks/geese,no,,
589,beehives,no,,
589,other,no,,
590,calves,yes,2,2500
590,bulls,yes,1,5000
590,oxen,yes,3,35000
590,heifer,no,,
590,cows,yes,1,4000
590,young bulls,no,,
590,sheep,no,,
590,goats,no,,
590,horses,no,,
590,donkeys,yes,4,5000
590,mules,no,,
590,camels,no,,
590,pigs,no,,
590,chickens,yes,6,600
590,ducks/geese,no,,
590,beehives,no,,
590,other,no,,
591,calves,yes,1,700
591,bulls,yes,1,3700
591,oxen,yes,6,60000
591,heifer,yes,2,10000
591,cows,yes,2,12000
591,young bulls,no,,
591,sheep,no,,
591,goats,yes,2,1700
591,horses,no,,
591,donkeys,yes,4,5000
591,mules,no,,
591,camels,no,,
591,pigs,no,,
591,chickens,yes,3,400
591,ducks/geese,no,,
591,beehives,no,,
591,other,no,,
592,calves,no,,
592,bulls,no,,
592,oxen,yes,4,24000
592,heifer,no,,
592,cows,no,,
592,young bulls,no,,
592,sheep,no,,
592,goats,yes,6,3000
592,horses,no,,
592,donkeys,yes,3,5400
592,mules,no,,
592,camels,no,,
592,pigs,no,,
592,chickens,yes,2,160
592,ducks/geese,no,,
592,beehives,no,,
592,other,no,,
593,calves,yes,2,3000
593,bulls,yes,3,15000
593,oxen,yes,10,80000
593,heifer,yes,4,14000
593,cows,yes,4,20000
593,young bulls,no,,
593,sheep,yes,4,2200
593,goats,yes,8,6000
593,horses,yes,1,6000
593,donkeys,yes,3,6000
593,mules,no,,
593,camels,no,,
593,pigs,no,,
593,chickens,yes,6,600
593,ducks/geese,no,,
593,beehives,yes,4,2000
593,other,no,,
594,calves,no,,
594,bulls,no,,
594,oxen,yes,4,20000
594,heifer,yes,1,3000
594,cows,yes,2,70000
594,young bulls,no,,
594,sheep,yes,1,400
594,goats,yes,6,1800
594,horses,no,,
594,donkeys,yes,1,600
594,mules,no,,
594,camels,no,,
594,pigs,no,,
594,chickens,no,,
594,ducks/geese,no,,
594,beehives,no,,
594,other,no,,
595,calves,no,,
595,bulls,no,,
595,oxen,yes,2,11000
595,heifer,yes,1,1800
595,cows,yes,2,3000
595,young bulls,no,,
595,sheep,no,,
595,goats,yes,6,2400
595,horses,yes,1,3000
595,donkeys,yes,2,2200
595,mules,no,,
595,camels,no,,
595,pigs,no,,
595,chickens,no,,
595,ducks/geese,no,,
595,beehives,no,,
595,other,no,,
596,calves,yes,1,1500
596,bulls,yes,1,4000
596,oxen,yes,2,14000
596,heifer,no,,
596,cows,no,,
596,young bulls,no,,
596,sheep,no,,
596,goats,no,,
596,horses,no,,
596,donkeys,yes,1,2000
596,mules,no,,
596,camels,no,,
596,pigs,no,,
596,chickens,no,,
596,ducks/geese,no,,
596,beehives,no,,
596,other,no,,
597,calves,no,,
597,bulls,no,,
597,oxen,yes,2,20000
597,heifer,yes,1,3000
597,cows,no,,
597,young bulls,no,,
597,sheep,no,,
597,goats,yes,3,1200
597,horses,no,,
597,donkeys,yes,1,1500
597,mules,no,,
597,camels,no,,
597,pigs,no,,
597,chickens,yes,3,150
597,ducks/geese,no,,
597,beehives,no,,
597,other,no,,
598,calves,no,,
598,bulls,no,,
598,oxen,yes,2,20000
598,heifer,no,,
598,cows,yes,1,1800
598,young bulls,no,,
598,sheep,no,,
598,goats,no,,
598,horses,no,,
598,donkeys,no,,
598,mules,no,,
598,camels,no,,
598,pigs,no,,
598,chickens,yes,9,810
598,ducks/geese,no,,
598,beehives,no,,
598,other,no,,
599,calves,yes,1,1800
599,bulls,no,,
599,oxen,yes,2,20000
599,heifer,no,,
599,cows,yes,1,3000
599,young bulls,no,,
599,sheep,no,,
599,goats,yes,5,1500
599,horses,no,,
599,donkeys,yes,1,1300
599,mules,no,,
599,camels,no,,
599,pigs,no,,
599,chickens,yes,4,300
599,ducks/geese,no,,
599,beehives,yes,2,200
599,other,no,,
600,calves,no,,
600,bulls,yes,2,6000
600,oxen,yes,4,32000
600,heifer,yes,1,2000
600,cows,yes,2,6000
600,young bulls,no,,
600,sheep,no,,
600,goats,yes,2,1200
600,horses,no,,
600,donkeys,yes,1,800
600,mules,no,,
600,camels,no,,
600,pigs,no,,
600,chickens,yes,5,300
600,ducks/geese,no,,
600,beehives,no,,
600,other,no,,
601,calves,yes,1,don't know
601,bulls,no,,
601,oxen,yes,1,9000
601,heifer,no,,
601,cows,yes,1,700
601,young bulls,yes,1,don't know
601,sheep,no,,
601,goats,no,,
601,horses,no,,
601,donkeys,yes,1,300
601,mules,no,,
601,camels,no,,
601,pigs,no,,
601,chickens,no,,
601,ducks/geese,no,,
601,beehives,no,,
601,other,no,,
602,calves,no,,
602,bulls,no,,
602,oxen,yes,1,4000
602,heifer,no,,
602,cows,no,,
602,young bulls,no,,
602,sheep,no,,
602,goats,no,,
602,horses,no,,
602,donkeys,no,,
602,mules,no,,
602,camels,no,,
602,pigs,no,,
602,chickens,no,,
602,ducks/geese,no,,
602,beehives,no,,
602,other,no,,
603,calves,no,,
603,bulls,no,,
603,oxen,yes,2,16000
603,heifer,yes,1,2000
603,cows,yes,1,5000
603,young bulls,no,,
603,sheep,yes,5,5000
603,goats,no,,
603,horses,no,,
603,donkeys,no,,
603,mules,no,,
603,camels,no,,
603,pigs,no,,
603,chickens,yes,6,360
603,ducks/geese,no,,
603,beehives,no,,
603,other,no,,
604,calves,yes,2,800
604,bulls,no,,
604,oxen,yes,6,42000
604,heifer,no,,
604,cows,yes,2,7000
604,young bulls,no,,
604,sheep,yes,5,4000
604,goats,no,,
604,horses,yes,1,6500
604,donkeys,yes,2,4000
604,mules,no,,
604,camels,no,,
604,pigs,no,,
604,chickens,yes,2,140
604,ducks/geese,no,,
604,beehives,no,,
604,other,no,,
606,calves,yes,1,500
606,bulls,no,,
606,oxen,yes,2,14000
606,heifer,no,,
606,cows,yes,1,2100
606,young bulls,no,,
606,sheep,yes,4,1600
606,goats,no,,
606,horses,no,,
606,donkeys,yes,1,2000
606,mules,no,,
606,camels,no,,
606,pigs,no,,
606,chickens,no,,
606,ducks/geese,no,,
606,beehives,no,,
606,other,no,,
607,calves,yes,1,500
607,bulls,yes,1,2000
607,oxen,yes,3,30000
607,heifer,yes,1,1500
607,cows,yes,1,5000
607,young bulls,no,,
607,sheep,no,,
607,goats,no,,
607,horses,no,,
607,donkeys,no,,
607,mules,no,,
607,camels,no,,
607,pigs,no,,
607,chickens,no,,
607,ducks/geese,no,,
607,beehives,no,,
607,other,no,,
608,calves,yes,1,500
608,bulls,no,,
608,oxen,yes,2,11000
608,heifer,no,,
608,cows,yes,1,4000
608,young bulls,no,,
608,sheep,no,,
608,goats,no,,
608,horses,no,,
608,donkeys,no,,
608,mules,no,,
608,camels,no,,
608,pigs,no,,
608,chickens,no,,
608,ducks/geese,no,,
608,beehives,yes,1,1100
608,other,no,,
609,calves,yes,1,2000
609,bulls,yes,2,8000
609,oxen,yes,2,10000
609,heifer,no,,
609,cows,yes,1,3000
609,young bulls,no,,
609,sheep,yes,7,7000
609,goats,no,,
609,horses,yes,1,3000
609,donkeys,no,,
609,mules,no,,
609,camels,no,,
609,pigs,no,,
609,chickens,yes,2,160
609,ducks/geese,no,,
609,beehives,no,,
609,other,no,,
610,calves,yes,1,500
610,bulls,yes,1,1000
610,oxen,yes,3,21000
610,heifer,yes,1,1500
610,cows,yes,1,3000
610,young bulls,no,,
610,sheep,yes,2,2000
610,goats,no,,
610,horses,no,,
610,donkeys,yes,1,1500
610,mules,no,,
610,camels,no,,
610,pigs,no,,
610,chickens,yes,9,200
610,ducks/geese,no,,
610,beehives,no,,
610,other,no,,
622,calves,no,,
622,bulls,no,,
622,oxen,yes,2,10000
622,heifer,yes,1,1800
622,cows,no,,
622,young bulls,yes,1,2000
622,sheep,yes,4,3000
622,goats,no,,
622,horses,no,,
622,donkeys,yes,1,800
622,mules,no,,
622,camels,no,,
622,pigs,no,,
622,chickens,yes,4,160
622,ducks/geese,no,,
622,beehives,no,,
622,other,no,,
623,calves,yes,1,1200
623,bulls,no,,
623,oxen,yes,2,1400
623,heifer,no,,
623,cows,no,,
623,young bulls,no,,
623,sheep,no,,
623,goats,yes,2,1000
623,horses,no,,
623,donkeys,yes,1,1800
623,mules,yes,1,4000
623,camels,no,,
623,pigs,no,,
623,chickens,yes,3,180
623,ducks/geese,no,,
623,beehives,no,,
623,other,no,,
624,calves,no,,
624,bulls,no,,
624,oxen,yes,3,2400
624,heifer,no,,
624,cows,yes,1,5000
624,young bulls,yes,3,6000
624,sheep,no,,
624,goats,no,,
624,horses,no,,
624,donkeys,yes,3,3000
624,mules,no,,
624,camels,no,,
624,pigs,no,,
624,chickens,yes,4,200
624,ducks/geese,no,,
624,beehives,no,,
624,other,no,,
625,calves,yes,1,1800
625,bulls,no,,
625,oxen,yes,6,42000
625,heifer,no,,
625,cows,yes,1,8000
625,young bulls,no,,
625,sheep,yes,3,4000
625,goats,yes,4,2000
625,horses,no,,
625,donkeys,yes,3,5000
625,mules,no,,
625,camels,no,,
625,pigs,no,,
625,chickens,yes,4,240
625,ducks/geese,no,,
625,beehives,no,,
625,other,no,,
626,calves,yes,1,500
626,bulls,no,,
626,oxen,yes,6,30000
626,heifer,no,,
626,cows,yes,1,3000
626,young bulls,no,,
626,sheep,yes,2,1000
626,goats,yes,2,600
626,horses,no,,
626,donkeys,yes,1,1500
626,mules,yes,1,6000
626,camels,no,,
626,pigs,no,,
626,chickens,yes,4,300
626,ducks/geese,no,,
626,beehives,no,,
626,other,no,,
627,calves,no,,
627,bulls,no,,
627,oxen,yes,2,10000
627,heifer,no,,
627,cows,no,,
627,young bulls,no,,
627,sheep,no,,
627,goats,no,,
627,horses,no,,
627,donkeys,yes,1,2000
627,mules,no,,
627,camels,no,,
627,pigs,no,,
627,chickens,no,,
627,ducks/geese,no,,
627,beehives,no,,
627,other,no,,
628,calves,yes,1,600
628,bulls,no,,
628,oxen,yes,4,24000
628,heifer,yes,1,3500
628,cows,yes,1,4000
628,young bulls,no,,
628,sheep,no,,
628,goats,yes,4,2400
628,horses,no,,
628,donkeys,yes,1,2000
628,mules,no,,
628,camels,no,,
628,pigs,no,,
628,chickens,yes,4,400
628,ducks/geese,no,,
628,beehives,no,,
628,other,no,,
